deploymentNumber,Reference Designator,sensor.uid,startDateTime,stopDateTime,lat,lon,mooring.uid,CUID_Deploy,node.uid,versionNumber,deployedBy,CUID_Recover,recoveredBy,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
13,CE06ISSP-SP001-10-PARADJ000,CGINS-PARADJ-00504,2021-04-01T23:57:00,2021-06-15T03:40:00,47.13515,-124.27228,CGMCE-06ISSP-00013,SKQ202104S,CGVEH-CSPPCE-00007,1,,,,,29,29,,,
13,CE06ISSP-SP001-07-SPKIRJ000,CGINS-SPKIRJ-00281,2021-04-01T23:57:00,2021-06-15T03:40:00,47.13515,-124.27228,CGMCE-06ISSP-00013,SKQ202104S,CGVEH-CSPPCE-00007,1,,,,,29,29,,,
13,CE06ISSP-SP001-05-VELPTJ000,CGINS-VELPTJ-12876,2021-04-01T23:57:00,2021-06-15T03:40:00,47.13515,-124.27228,CGMCE-06ISSP-00013,SKQ202104S,CGVEH-CSPPCE-00007,1,,,,,29,29,,,
14,CE06ISSP-SP001-00-SPPENG000,CGCON-CSPPCE-00002,2021-06-14T23:32:00,2021-09-11T23:03:00,47.13598,-124.26943,CGMCE-06ISSP-00014,PS20210613,CGVEH-CSPPCE-00002,1,,,,,29,29,,,
14,CE06ISSP-SP001-09-CTDPFJ000,CGINS-CTDPFJ-00336,2021-06-14T23:32:00,2021-09-11T23:03:00,47.13598,-124.26943,CGMCE-06ISSP-00014,PS20210613,CGVEH-CSPPCE-00002,1,,,,,29,29,,,
14,CE06ISSP-SP001-02-DOSTAJ000,CGINS-DOSTAJ-00352,2021-06-14T23:32:00,2021-09-11T23:03:00,47.13598,-124.26943,CGMCE-06ISSP-00014,PS20210613,CGVEH-CSPPCE-00002,1,,,,,29,29,,,
14,CE06ISSP-SP001-08-FLORTJ000,CGINS-FLORTJ-01206,2021-06-14T23:32:00,2021-09-11T23:03:00,47.13598,-124.26943,CGMCE-06ISSP-00014,PS20210613,CGVEH-CSPPCE-00002,1,,,,,29,29,,,
14,CE06ISSP-SP001-06-NUTNRJ000,CGINS-NUTNRJ-00425,2021-06-14T23:32:00,2021-09-11T23:03:00,47.13598,-124.26943,CGMCE-06ISSP-00014,PS20210613,CGVEH-CSPPCE-00002,1,,,,,29,29,,,
14,CE06ISSP-SP001-04-OPTAAJ000,CGINS-OPTAAJ-00284,2021-06-14T23:32:00,2021-09-11T23:03:00,47.13598,-124.26943,CGMCE-06ISSP-00014,PS20210613,CGVEH-CSPPCE-00002,1,,,,,29,29,,,
14,CE06ISSP-SP001-10-PARADJ000,CGINS-PARADJ-00434,2021-06-14T23:32:00,2021-09-11T23:03:00,47.13598,-124.26943,CGMCE-06ISSP-00014,PS20210613,CGVEH-CSPPCE-00002,1,,,,,29,29,,,
14,CE06ISSP-SP001-07-SPKIRJ000,CGINS-SPKIRJ-00282,2021-06-14T23:32:00,2021-09-11T23:03:00,47.13598,-124.26943,CGMCE-06ISSP-00014,PS20210613,CGVEH-CSPPCE-00002,1,,,,,29,29,,,
14,CE06ISSP-SP001-05-VELPTJ000,CGINS-VELPTJ-11912,2021-06-14T23:32:00,2021-09-11T23:03:00,47.13598,-124.26943,CGMCE-06ISSP-00014,PS20210613,CGVEH-CSPPCE-00002,1,,,,,29,29,,,
15,CE06ISSP-SP001-00-SPPENG000,CGCON-CSPPCE-00001,2022-03-25T02:41:00,2022-04-04T23:59:00,47.133483,-124.26935,CGMCE-06ISSP-00015,SKQ202205S,CGVEH-CSPPCE-00001,1,,,,,29,29,coordinates ship gps recovered from beach,,
15,CE06ISSP-SP001-09-CTDPFJ000,CGINS-CTDPFJ-00308,2022-03-25T02:41:00,2022-04-04T23:59:00,47.133483,-124.26935,CGMCE-06ISSP-00015,SKQ202205S,CGVEH-CSPPCE-00001,1,,,,,29,29,coordinates ship gps recovered from beach,,
15,CE06ISSP-SP001-02-DOSTAJ000,CGINS-DOSTAJ-00209,2022-03-25T02:41:00,2022-04-04T23:59:00,47.133483,-124.26935,CGMCE-06ISSP-00015,SKQ202205S,CGVEH-CSPPCE-00001,1,,,,,29,29,coordinates ship gps recovered from beach,,
15,CE06ISSP-SP001-08-FLORTJ000,CGINS-FLORTJ-01084,2022-03-25T02:41:00,2022-04-04T23:59:00,47.133483,-124.26935,CGMCE-06ISSP-00015,SKQ202205S,CGVEH-CSPPCE-00001,1,,,,,29,29,coordinates ship gps recovered from beach,,
15,CE06ISSP-SP001-06-NUTNRJ000,CGINS-NUTNRJ-00337,2022-03-25T02:41:00,2022-04-04T23:59:00,47.133483,-124.26935,CGMCE-06ISSP-00015,SKQ202205S,CGVEH-CSPPCE-00001,1,,,,,29,29,coordinates ship gps recovered from beach,,
15,CE06ISSP-SP001-04-OPTAAJ000,CGINS-OPTAAJ-00139,2022-03-25T02:41:00,2022-04-04T23:59:00,47.133483,-124.26935,CGMCE-06ISSP-00015,SKQ202205S,CGVEH-CSPPCE-00001,1,,,,,29,29,coordinates ship gps recovered from beach,,
15,CE06ISSP-SP001-10-PARADJ000,CGINS-PARADJ-00365,2022-03-25T02:41:00,2022-04-04T23:59:00,47.133483,-124.26935,CGMCE-06ISSP-00015,SKQ202205S,CGVEH-CSPPCE-00001,1,,,,,29,29,coordinates ship gps recovered from beach,,
15,CE06ISSP-SP001-07-SPKIRJ000,CGINS-SPKIRJ-00237,2022-03-25T02:41:00,2022-04-04T23:59:00,47.133483,-124.26935,CGMCE-06ISSP-00015,SKQ202205S,CGVEH-CSPPCE-00001,1,,,,,29,29,coordinates ship gps recovered from beach,,
15,CE06ISSP-SP001-05-VELPTJ000,CGINS-VELPTJ-11259,2022-03-25T02:41:00,2022-04-04T23:59:00,47.133483,-124.26935,CGMCE-06ISSP-00015,SKQ202205S,CGVEH-CSPPCE-00001,1,,,,,29,29,coordinates ship gps recovered from beach,,
16,CE06ISSP-SP001-00-SPPENG000,CGCON-CSPPCE-00001,2022-04-28T18:06:00,2022-07-21T14:38:00,47.135183,-124.26815,CGMCE-06ISSP-00016,SU20220428,CGVEH-CSPPCE-00001,1,,,,,29,29,,,
16,CE06ISSP-SP001-09-CTDPFJ000,CGINS-CTDPFJ-00308,2022-04-28T18:06:00,2022-07-21T14:38:00,47.135183,-124.26815,CGMCE-06ISSP-00016,SU20220428,CGVEH-CSPPCE-00001,1,,,,,29,29,,,
16,CE06ISSP-SP001-02-DOSTAJ000,CGINS-DOSTAJ-00209,2022-04-28T18:06:00,2022-07-21T14:38:00,47.135183,-124.26815,CGMCE-06ISSP-00016,SU20220428,CGVEH-CSPPCE-00001,1,,,,,29,29,,,
16,CE06ISSP-SP001-08-FLORTJ000,CGINS-FLORTJ-01518,2022-04-28T18:06:00,2022-07-21T14:38:00,47.135183,-124.26815,CGMCE-06ISSP-00016,SU20220428,CGVEH-CSPPCE-00001,1,,,,,29,29,,,
16,CE06ISSP-SP001-06-NUTNRJ000,CGINS-NUTNRJ-00337,2022-04-28T18:06:00,2022-07-21T14:38:00,47.135183,-124.26815,CGMCE-06ISSP-00016,SU20220428,CGVEH-CSPPCE-00001,1,,,,,29,29,,,
16,CE06ISSP-SP001-04-OPTAAJ000,CGINS-OPTAAJ-00139,2022-04-28T18:06:00,2022-07-21T14:38:00,47.135183,-124.26815,CGMCE-06ISSP-00016,SU20220428,CGVEH-CSPPCE-00001,1,,,,,29,29,,,
16,CE06ISSP-SP001-10-PARADJ000,CGINS-PARADJ-00365,2022-04-28T18:06:00,2022-07-21T14:38:00,47.135183,-124.26815,CGMCE-06ISSP-00016,SU20220428,CGVEH-CSPPCE-00001,1,,,,,29,29,,,
16,CE06ISSP-SP001-07-SPKIRJ000,CGINS-SPKIRJ-00237,2022-04-28T18:06:00,2022-07-21T14:38:00,47.135183,-124.26815,CGMCE-06ISSP-00016,SU20220428,CGVEH-CSPPCE-00001,1,,,,,29,29,,,
16,CE06ISSP-SP001-05-VELPTJ000,CGINS-VELPTJ-11259,2022-04-28T18:06:00,2022-07-21T14:38:00,47.135183,-124.26815,CGMCE-06ISSP-00016,SU20220428,CGVEH-CSPPCE-00001,1,,,,,29,29,,,
